date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,second_weight,net_weight,,,,,,,
2025-07-01,23:52:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0898,AP21TB4935,On-site,29490,4270,25220,,,,,,,
2025-07-01,23:59:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0899,AP37TD4869,On-site,29860,10420,19440,,,,,,,
2025-07-02,0:03:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0900,AP27TW7569,On-site,29450,10630,18820,,,,,,,
2025-07-02,0:06:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0901,AP21TB4935,On-site,27520,10750,16770,,,,,,,
2025-07-02,0:09:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0902,AP28TC8081,On-site,30300,11200,19100,,,,,,,
2025-07-02,0:17:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0903,AP27TW7569,On-site,28690,10700,17990,,,,,,,
2025-07-02,0:40:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0904,AP 26 TA 0434,On-site,28620,10040,18580,,,,,,,
2025-07-02,0:44:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0905,AP37TD4869,On-site,29390,10430,18960,,,,,,,
2025-07-02,0:59:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0906,AP 26 TA 0434,On-site,27670,10030,17640,,,,,,,
2025-07-02,1:07:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0907,AP21TB4935,On-site,27930,10950,16980,,,,,,,
2025-07-02,1:02:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0908,AP37TD4869,On-site,29150,11840,17310,,,,,,,
2025-07-02,1:05:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0909,AP28TC8081,On-site,25530,11170,14360,,,,,,,
2025-07-02,1:08:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0910,AP27TW7569,On-site,28910,10620,18290,,,,,,,
2025-07-02,1:15:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0911,AP 26 TA 0434,On-site,28010,10040,17970,,,,,,,
2025-07-02,1:28:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0912,AP37TD4869,On-site,24800,10420,14380,,,,,,,
2025-07-02,2:50:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0913,AP28TC8081,On-site,27490,11160,16330,,,,,,,
2025-07-02,2:57:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0914,AP 26 TA 0434,On-site,22230,10030,12200,,,,,,,
2025-07-02,3:04:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0915,AP27TW7569,On-site,22940,10620,12320,,,,,,,
2025-07-02,3:12:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0916,AP37TD4869,On-site,24480,10420,14060,,,,,,,
2025-07-02,3:19:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0917,AP 26 TA 0434,On-site,20220,10020,10200,,,,,,,
2025-07-02,3:26:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0918,AP28TC8081,On-site,23100,11140,11960,,,,,,,
2025-07-02,3:34:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0919,AP27TW7569,On-site,23670,10610,13060,,,,,,,
2025-07-02,3:44:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0920,AP37TD4869,On-site,23810,10420,13390,,,,,,,
2025-07-02,3:53:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0921,AP 26 TA 0434,On-site,21720,10020,11700,,,,,,,
2025-07-02,4:00:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0922,AP28TC8081,On-site,23470,11130,12340,,,,,,,
2025-07-02,4:18:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0923,AP27TW7569,On-site,26650,10620,16030,,,,,,,
2025-07-02,4:29:15,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0924,AP37TD4869,On-site,25660,10430,15230,,,,,,,
2025-07-02,4:48:11,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0925,AP 26 TA 0434,On-site,26580,10030,16550,,,,,,,
2025-07-02,4:52:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0926,AP37TD4869,On-site,27170,11190,15980,,,,,,,
2025-07-02,5:00:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0927,AP27TW7569,On-site,29620,10630,18990,,,,,,,
2025-07-02,5:04:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0928,AP28TC8081,On-site,28360,10410,17950,,,,,,,
2025-07-02,5:35:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0929,AP27TW7569,On-site,26790,10630,16160,,,,,,,
2025-07-02,5:42:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0930,AP37TD4869,On-site,28410,10410,18000,,,,,,,
2025-07-02,5:50:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0931,AP 26 TA 0434,On-site,25820,10010,15810,,,,,,,
2025-07-02,6:00:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0932,AP28TC8081,On-site,28640,11130,17510,,,,,,,
2025-07-02,6:05:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0933,AP27TW7569,On-site,27900,10520,17380,,,,,,,
2025-07-02,6:11:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0934,AP37TD4869,On-site,30330,10430,19900,,,,,,,
2025-07-02,9:26:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0935,AP27TW7569,On-site,22860,10680,12180,,,,,,,
2025-07-02,9:38:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0936,AP21TB4935,On-site,27230,10510,16720,,,,,,,
2025-07-02,9:49:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0937,AP37TD4869,On-site,29260,10420,18840,,,,,,,
2025-07-02,10:12:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0938,AP27TW7569,On-site,28120,10510,17610,,,,,,,
2025-07-02,10:19:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0939,AP21TB4935,On-site,28050,10450,17600,,,,,,,
2025-07-02,10:35:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0940,AP37TD4869,On-site,31970,10410,21560,,,,,,,
2025-07-02,10:52:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0941,AP27TW7569,On-site,26530,10520,16010,,,,,,,
2025-07-02,11:00:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0942,AP21TB4935,On-site,25720,10430,15290,,,,,,,
2025-07-02,11:12:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0943,AP37TD4869,On-site,26800,10410,16390,,,,,,,
2025-07-02,11:25:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0944,AP27TW7569,On-site,24860,10510,14350,,,,,,,
2025-07-02,11:40:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0945,AP37TD4869,On-site,28410,10390,18020,,,,,,,
2025-07-02,11:48:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0946,AP21TB4935,On-site,27640,10420,17220,,,,,,,
2025-07-02,12:02:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0947,AP37TD4869,On-site,24200,10480,13720,,,,,,,
2025-07-02,12:10:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0948,AP21TB4935,On-site,24390,10490,13900,,,,,,,
2025-07-02,12:21:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0949,AP27TW7569,On-site,25650,10510,15140,,,,,,,
2025-07-02,12:29:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0950,AP37TD4869,On-site,23340,10400,12940,,,,,,,
2025-07-02,12:48:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0951,AP27TW7569,On-site,25710,10530,15180,,,,,,,
2025-07-02,12:54:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0952,AP21TB4935,On-site,25640,10490,15150,,,,,,,
2025-07-02,13:09:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0953,AP37TD4869,On-site,27250,10400,16850,,,,,,,
2025-07-02,13:18:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0954,AP27TW7569,On-site,26390,10530,15860,,,,,,,
2025-07-02,15:05:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0955,AP 26 TA 0434,On-site,29630,10900,18730,,,,,,,
2025-07-02,14:47:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0956,AP21TB4935,On-site,27710,10500,17210,,,,,,,
2025-07-02,14:51:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0957,AP27TW7569,On-site,28170,10510,17660,,,,,,,
2025-07-02,14:58:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0958,AP37TD4869,On-site,29120,10390,18730,,,,,,,
2025-07-02,15:12:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0959,AP 26 TA 0434,On-site,25830,10010,15820,,,,,,,
2025-07-02,15:20:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0960,AP27TW7569,On-site,26080,10500,15580,,,,,,,
2025-07-02,15:28:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0961,AP21TB4935,On-site,25240,10600,14640,,,,,,,
2025-07-02,15:41:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0962,AP37TD4869,On-site,25140,10400,14740,,,,,,,
2025-07-02,15:59:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0963,AP 26 TA 0434,On-site,25030,10000,15030,,,,,,,
2025-07-02,16:07:34,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0964,AP27TW7569,On-site,23760,10500,13260,,,,,,,
2025-07-02,16:13:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0965,AP21TB4935,On-site,24270,10590,13680,,,,,,,
2025-07-02,16:17:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0966,AP37TD4869,On-site,24240,10400,13840,,,,,,,
2025-07-02,16:28:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0967,AP 26 TA 0434,On-site,24270,10000,14270,,,,,,,
2025-07-02,16:44:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0968,AP27TW7569,On-site,24150,10500,13650,,,,,,,
2025-07-02,17:09:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0969,AP21TB4935,On-site,23060,10820,12240,,,,,,,
2025-07-02,17:31:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0970,AP37TD4869,On-site,20150,10580,9570,,,,,,,
2025-07-03,9:47:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0971,AP37TD4869,On-site,25760,10550,15210,,,,,,,
2025-07-03,9:58:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0972,AP27TW7569,On-site,27830,10530,17300,,,,,,,
2025-07-03,10:08:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0973,AP21TB4935,On-site,25160,10860,14300,,,,,,,
2025-07-03,10:18:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0974,AP 26 TA 0434,On-site,29450,10080,19370,,,,,,,
2025-07-03,10:30:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0975,AP37TD4869,On-site,25060,10510,14550,,,,,,,
2025-07-03,10:33:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0976,AP27TW7569,On-site,22950,10530,12420,,,,,,,
2025-07-03,10:39:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0977,AP21TB4935,On-site,26030,10640,15390,,,,,,,
2025-07-03,10:52:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0978,AP 26 TA 0434,On-site,28670,10130,18540,,,,,,,
2025-07-03,11:00:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0979,AP37TD4869,On-site,29160,10470,18690,,,,,,,
2025-07-03,11:11:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0980,AP27TW7569,On-site,28730,10520,18210,,,,,,,
2025-07-03,11:20:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0981,AP21TB4935,On-site,29990,10610,19380,,,,,,,
2025-07-03,11:23:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0982,AP 26 TA 0434,On-site,22880,10080,12800,,,,,,,
2025-07-03,11:33:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0983,AP37TD4869,On-site,26170,10520,15650,,,,,,,
2025-07-03,11:40:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0984,AP27TW7569,On-site,28000,10520,17480,,,,,,,
2025-07-03,11:55:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0985,AP21TB4935,On-site,28260,10630,17630,,,,,,,
2025-07-03,11:57:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0986,AP 26 TA 0434,On-site,29690,10060,19630,,,,,,,
2025-07-03,12:04:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0987,AP37TD4869,On-site,28900,10520,18380,,,,,,,
2025-07-03,12:15:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0988,AP27TW7569,On-site,28100,10510,17590,,,,,,,
2025-07-03,12:22:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0989,AP21TB4935,On-site,28430,10710,17720,,,,,,,
2025-07-03,12:29:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0990,AP 26 TA 0434,On-site,27230,10040,17190,,,,,,,
2025-07-03,12:38:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0991,AP37TD4869,On-site,27180,10500,16680,,,,,,,
2025-07-03,12:53:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0992,AP21TB4935,On-site,23900,10640,13260,,,,,,,
2025-07-03,12:56:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0993,AP 26 TA 0434,On-site,29040,10330,18710,,,,,,,
2025-07-03,13:03:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0994,AP27TW7569,On-site,29070,10510,18560,,,,,,,
2025-07-03,13:09:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0995,AP37TD4869,On-site,26120,10520,15600,,,,,,,
2025-07-03,15:04:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0996,AP27TW7569,On-site,28970,10500,18470,,,,,,,
2025-07-03,15:05:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0997,AP 26 TA 0434,On-site,29390,10070,19320,,,,,,,
2025-07-03,15:05:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0998,AP37TD4869,On-site,26300,10060,16240,,,,,,,
2025-07-03,15:08:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0999,AP21TB4935,On-site,29790,10770,19020,,,,,,,
2025-07-03,15:25:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1000,AP27TW7569,On-site,27230,10500,16730,,,,,,,
2025-07-03,15:29:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1001,AP 26 TA 0434,On-site,28620,10050,18570,,,,,,,
2025-07-03,15:36:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1002,AP37TD4869,On-site,28790,10520,18270,,,,,,,
2025-07-03,15:45:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1003,AP21TB4935,On-site,26970,10610,16360,,,,,,,
2025-07-03,15:52:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1004,AP27TW7569,On-site,29470,10530,18940,,,,,,,
2025-07-03,15:59:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1005,AP 26 TA 0434,On-site,28090,10050,18040,,,,,,,
2025-07-03,16:10:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1006,AP37TD4869,On-site,28780,10510,18270,,,,,,,
2025-07-03,16:19:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1007,AP21TB4935,On-site,26620,10580,16040,,,,,,,
2025-07-03,16:30:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1008,AP27TW7569,On-site,28870,10520,18350,,,,,,,
2025-07-03,16:46:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1009,AP37TD4869,On-site,27050,10520,16530,,,,,,,
2025-07-03,16:50:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1010,AP 26 TA 0434,On-site,27470,10090,17380,,,,,,,
2025-07-03,16:55:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1011,AP21TB4935,On-site,30140,10710,19430,,,,,,,
2025-07-03,17:04:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1012,AP27TW7569,On-site,28800,10520,18280,,,,,,,
2025-07-03,17:21:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1013,AP37TD4869,On-site,28530,10520,18010,,,,,,,
2025-07-03,17:29:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1014,AP 26 TA 0434,On-site,28840,10050,18790,,,,,,,
2025-07-03,17:39:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1015,AP21TB4935,On-site,26970,10600,16370,,,,,,,
2025-07-03,17:43:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1016,AP27TW7569,On-site,28790,10550,18240,,,,,,,
2025-07-03,17:53:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1017,AP37TD4869,On-site,29030,10520,18510,,,,,,,
2025-07-03,18:08:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1018,AP21TB4935,On-site,29470,10610,18860,,,,,,,
2025-07-03,18:23:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1019,AP27TW7569,On-site,29590,10550,19040,,,,,,,
2025-07-03,18:31:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1020,AP37TD4869,On-site,28940,10510,18430,,,,,,,
2025-07-03,18:36:34,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1021,AP 26 TA 0434,On-site,28970,10040,18930,,,,,,,
2025-07-03,18:43:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1022,AP21TB4935,On-site,27230,10670,16560,,,,,,,
2025-07-03,22:20:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1023,AP27TW7569,On-site,30540,10530,20010,,,,,,,
2025-07-03,22:22:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1024,AP 26 TA 0434,On-site,30010,10030,19980,,,,,,,
2025-07-03,22:26:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1025,AP21TB4935,On-site,29730,10670,19060,,,,,,,
2025-07-03,22:24:59,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1026,AP37TD4869,On-site,30900,10510,20390,,,,,,,
2025-07-03,23:42:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1027,AP37TD4869,On-site,27150,10510,16640,,,,,,,
2025-07-03,23:53:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1028,AP 26 TA 0434,On-site,25840,10010,15830,,,,,,,
2025-07-04,0:07:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1029,AP21TB4935,On-site,24360,10610,13750,,,,,,,
2025-07-04,0:20:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1030,AP27TW7569,On-site,25050,10530,14520,,,,,,,
2025-07-04,0:31:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1031,AP37TD4869,On-site,24280,10510,13770,,,,,,,
2025-07-04,0:41:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1032,AP 26 TA 0434,On-site,23710,10090,13620,,,,,,,
2025-07-04,0:48:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1033,AP21TB4935,On-site,23660,10600,13060,,,,,,,
2025-07-04,0:56:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1034,AP37TD4869,On-site,25970,10530,15440,,,,,,,
2025-07-04,1:09:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1035,AP37TD4869,On-site,28350,10520,17830,,,,,,,
2025-07-04,1:24:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1036,AP 26 TA 0434,On-site,25020,10240,14780,,,,,,,
2025-07-04,1:52:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1037,AP21TB4935,On-site,26460,10630,15830,,,,,,,
2025-07-04,1:53:33,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1038,AP27TW7569,On-site,26970,10600,16370,,,,,,,
2025-07-04,2:01:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1039,AP37TD4869,On-site,28290,10690,17600,,,,,,,
2025-07-04,2:07:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1040,AP 26 TA 0434,On-site,28070,10430,17640,,,,,,,
2025-07-04,3:59:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1041,AP21TB4935,On-site,27810,10610,17200,,,,,,,
2025-07-04,4:09:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1042,AP27TW7569,On-site,28130,10620,17510,,,,,,,
2025-07-04,4:26:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1043,AP37TD4869,On-site,27100,10540,16560,,,,,,,
2025-07-04,4:49:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1044,AP 26 TA 0434,On-site,25570,10300,15270,,,,,,,
2025-07-04,5:05:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1045,AP27TW7569,On-site,24800,11050,13750,,,,,,,
2025-07-04,5:19:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1046,AP21TB4935,On-site,26770,10620,16150,,,,,,,
2025-07-04,5:24:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1047,AP37TD4869,On-site,29290,10520,18770,,,,,,,
